case_name,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,mean_alignment_error,iae_alignment,ise_alignment,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,1.0,0.28528239505290665,0.03532173308776995,0.14412416851441243,3.652930346740047,0.07186177921673181,0.3936734777370389,0.37504213451548474,9.751095497402604,3.6602641770152737,0.02564506222456012,1.697785484573119,578.6923076923077,0.07273975901771484
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,mlp_weighted_icp,0.1,0.29745105452804377,0.03534158822061292,0.11456023651145603,3.4334602789630138,0.049126627255712166,0.38091228457338605,0.3861230809578546,10.03920010490422,3.877189993177555,0.0023291331029192492,0.15879369794203824,560.1923076923077,0.06994106222090309
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,mlp_weighted_icp,0.2,0.3006293779902352,0.034875381571690026,0.12195121951219512,2.668809141900626,0.0639475963529155,0.39126506576215697,0.3856020159885049,10.025652415701128,3.866529042621247,0.005698365950755022,0.3759751373044327,557.5,0.07193624751517488
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,mlp_weighted_icp,0.4,0.3160367279336001,0.034675795111253314,0.13082039911308205,4.820957833689771,0.09588718426591693,0.4601334905364147,0.4049818155028981,10.52952720307535,4.280242007164396,0.012581932594195985,0.9415729986913142,545.8846153846154,0.07542497580397697
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,mlp_weighted_icp,0.75,0.3222276229406926,0.03493090915733698,0.1367331855136733,6.526372708070945,0.1160687082758216,0.5035600582972237,0.441495680122078,11.478887683174028,5.120108888180894,0.02753825674060227,1.9508490570962178,526.8846153846154,0.080010509338399
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,mlp_weighted_icp,1.0,0.32228268939205607,0.03457170666961524,0.13747228381374724,7.128017374495147,0.12025345251999607,0.5138163156570036,0.4599394839926223,11.95842658380818,5.565454258208737,0.03912804890408302,2.9952772058439603,519.0769230769231,0.08253384047324423
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,unweighted_icp,0.1,0.27384530549306796,0.037633684163094615,0.10125646711012565,3.2027282542596343,0.05188343751124647,0.35775602554691077,0.3659001602460889,9.513404166398312,3.484729888655294,0.007708542749076638,0.2620084163963394,615.1153846153846,0.06500523075735717
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,unweighted_icp,0.2,0.2679348602752009,0.03747131769337566,0.08943089430894309,2.699228046653437,0.07595987269290988,0.37088701343464514,0.36541736220524307,9.50085141733632,3.474124253538359,0.017234076626864277,0.5991954053236335,645.1923076923077,0.06287208440665794
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,unweighted_icp,0.4,0.2642680440670056,0.03782256210707484,0.07686622320768663,4.635709561766852,0.09662435884149537,0.40724949852616954,0.37898465934793596,9.853601143046335,3.741054471833152,0.037398055920392255,1.3399262897594393,675.1923076923077,0.06011606027701511
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,unweighted_icp,0.75,0.2630531725920591,0.03843760115061451,0.08869179600886919,9.368158516662048,0.131624955149367,0.4883597129080466,0.4142885572033998,10.771502487288394,4.505788567414332,0.07551533130825126,3.3706937336622,702.7307692307693,0.058253750797748444
real_20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,unweighted_icp,1.0,0.2635742494979652,0.03754636034051611,0.08721359940872137,10.285908538530256,0.14078092532597533,0.5072142602092431,0.4397041469239663,11.432307820023125,5.0953770654491874,0.10492166145761168,4.4864668049162555,708.1538461538462,0.0579356209205837
real_20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.1,0.15556664459017325,0.036611466602203775,0.20521541950113378,4.968529354167037,0.0704132031790948,0.27566514131093844,0.27930535244460936,7.261939163559844,2.0284765177460007,0.0012559624875379863,0.049681110054211816,712.7307692307693,0.13867105898970197
real_20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.2,0.15681629732928887,0.03632219909030594,0.21882086167800455,4.585389878627367,0.06868234339339462,0.27135253950895716,0.2761390021219024,7.179614055169462,1.982967225682113,0.0027826238358806717,0.12392709201221316,711.3076923076923,0.13880575340286097
real_20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.4,0.1585596601437109,0.03646363567724975,0.23582766439909297,3.972199659416625,0.07234868602429868,0.27063034276217585,0.2740604508474179,7.125571722032865,1.9531993385620554,0.006398229286219757,0.30216657964067745,708.6538461538462,0.13749039872339905
real_20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,0.75,0.16175994838958596,0.03579963295853354,0.23922902494331066,2.9160322008041133,0.07225406439212034,0.26317433478974744,0.2711644093866087,7.050274644051826,1.9123810104202916,0.013889737834603042,0.5667654249130745,702.2692307692307,0.13594554664051817
real_20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,distance_weighted_icp,1.0,0.16257983292515393,0.035385927499063635,0.24036281179138322,2.269787774713955,0.06715757712894639,0.25243528780123986,0.2681463845204871,6.971805997532664,1.8708671374013246,0.019775789749102296,0.9276710508004443,699.3461538461538,0.13531395650379413
real_20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,mlp_weighted_icp,0.1,0.15344530885900784,0.0356684231288405,0.18820861678004536,5.461199379958487,0.07975887324848747,0.2878161759070802,0.2866844325691584,7.4537952467981174,2.1369226395090255,0.0018745317024819177,0.07942758347409551,718.6153846153846,0.13825411067559645
real_20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,mlp_weighted_icp,0.2,0.15269532244322,0.03554610871712549,0.1961451247165533,5.176287346695483,0.07982918650571746,0.2842873824158923,0.2864621040791522,7.448014706057957,2.133615656692364,0.003848800910874438,0.19546036072435485,720.8846153846154,0.13773432343666944
